task,mae,mse
similarity,3.4403,16.6694
emotion,12.1654,355.6941
population,11936.1127,792105700.5823
similarity,3.4403,16.6694
similarity,3.4403,16.6694
similarity,3.4403,16.6694
similarity,0.990459793310963,1.4089121020224864
similarity,1.1012718858541635,1.8966827858534472
similarity,0.9758333333333332,1.6141458333333327
similarity,0.9244817651278513,1.302609351082277
similarity,0.9615611497706333,1.3984643719752479
